caller	callee	line	kind
tests/unit/test_trusted_time_graceful_stop_v2_docker_evidence.py	packages/domain/trusted_time_graceful_stop_v2.py	11	static-import
tests/unit/test_trusted_time_graceful_stop_v2_docker_evidence.py	packages/domain/trusted_time_graceful_stop_v2_docker.py	24	static-import
tests/unit/test_trusted_time_graceful_stop_v2_docker_evidence.py	packages/domain/trusted_time_graceful_stop_v2_terminal.py	42	static-import
tests/unit/test_trusted_time_graceful_stop_v2_docker_evidence.py	tests/unit/trusted_time_graceful_stop_v2_docker_fakes.py	62	static-import
tests/unit/test_trusted_time_graceful_stop_v2_lifecycle_semantics.py	packages/domain/trusted_time_graceful_stop_v2.py	16	static-import
tests/unit/test_trusted_time_graceful_stop_v2_lifecycle_semantics.py	packages/domain/trusted_time_graceful_stop_v2_docker.py	17	static-import
tests/unit/test_trusted_time_graceful_stop_v2_lifecycle_semantics.py	packages/domain/trusted_time_graceful_stop_v2_lifecycle_semantics.py	18	static-import
tests/unit/test_trusted_time_graceful_stop_v2_lifecycle_semantics.py	packages/domain/trusted_time_graceful_stop_v2_terminal.py	19	static-import
tests/unit/test_trusted_time_graceful_stop_v2_lifecycle_semantics.py	packages/domain/trusted_time_graceful_stop_v2.py	20	static-import
tests/unit/test_trusted_time_graceful_stop_v2_lifecycle_semantics.py	packages/domain/trusted_time_graceful_stop_v2_docker.py	38	static-import
tests/unit/test_trusted_time_graceful_stop_v2_lifecycle_semantics.py	packages/domain/trusted_time_graceful_stop_v2_lifecycle_semantics.py	47	static-import
tests/unit/test_trusted_time_graceful_stop_v2_lifecycle_semantics.py	packages/domain/trusted_time_graceful_stop_v2_terminal.py	77	static-import
tests/unit/test_trusted_time_graceful_stop_v2_lifecycle_semantics.py	tests/unit/trusted_time_graceful_stop_v2_docker_fakes.py	90	static-import
tests/unit/test_trusted_time_graceful_stop_v2_outcome_recovery.py	packages/domain/__init__.py	16	static-import
tests/unit/test_trusted_time_graceful_stop_v2_outcome_recovery.py	packages/domain/trusted_time_graceful_stop_v2.py	16	static-import
tests/unit/test_trusted_time_graceful_stop_v2_outcome_recovery.py	packages/domain/__init__.py	17	static-import
tests/unit/test_trusted_time_graceful_stop_v2_outcome_recovery.py	packages/domain/trusted_time_graceful_stop_v2_recovery.py	17	static-import
tests/unit/test_trusted_time_graceful_stop_v2_outcome_recovery.py	packages/domain/trusted_time_graceful_stop_v2.py	18	static-import
tests/unit/test_trusted_time_graceful_stop_v2_outcome_recovery.py	packages/domain/trusted_time_graceful_stop_v2_lifecycle_semantics.py	39	static-import
tests/unit/test_trusted_time_graceful_stop_v2_outcome_recovery.py	packages/domain/trusted_time_graceful_stop_v2_recovery.py	42	static-import
tests/unit/test_trusted_time_graceful_stop_v2_outcome_recovery.py	packages/persistence/__init__.py	47	static-import
tests/unit/test_trusted_time_graceful_stop_v2_outcome_recovery.py	packages/persistence/trusted_time_graceful_stop_v2.py	47	static-import
tests/unit/test_trusted_time_graceful_stop_v2_outcome_recovery.py	tests/unit/test_trusted_time_graceful_stop_v2_lifecycle_semantics.py	48	static-import
tests/unit/test_trusted_time_graceful_stop_v2_outcome_recovery.py	tests/unit/trusted_time_graceful_stop_v2_fakes.py	53	static-import
tests/unit/test_trusted_time_graceful_stop_v2_outcome_recovery.py	packages/adapters/trusted_time/graceful_stop_v2_ed25519.py	2101	static-import
tests/unit/test_trusted_time_graceful_stop_v2_outcome_recovery.py	tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	2104	static-import
tests/unit/test_trusted_time_graceful_stop_v2_physical_store.py	packages/adapters/trusted_time/__init__.py	13	static-import
tests/unit/test_trusted_time_graceful_stop_v2_physical_store.py	packages/adapters/trusted_time/_lifecycle_v2_artifact_store.py	13	static-import
tests/unit/test_trusted_time_graceful_stop_v2_physical_store.py	packages/domain/trusted_time_graceful_stop_v2.py	14	static-import
tests/unit/test_trusted_time_graceful_stop_v2_physical_store.py	packages/persistence/__init__.py	18	static-import
tests/unit/test_trusted_time_graceful_stop_v2_physical_store.py	packages/persistence/trusted_time_graceful_stop_v2.py	18	static-import
tests/unit/test_trusted_time_graceful_stop_v2_physical_store.py	packages/persistence/trusted_time_graceful_stop_v2.py	19	static-import
tests/unit/test_trusted_time_graceful_stop_v2_reauthentication_bindings.py	scripts/trusted_time_post_enrollment_clean_stop_terminal_reauthentication.py	24	static-import
tests/unit/test_trusted_time_graceful_stop_v2_reauthentication_bindings.py	packages/adapters/trusted_time/__init__.py	25	static-import
tests/unit/test_trusted_time_graceful_stop_v2_reauthentication_bindings.py	packages/adapters/trusted_time/graceful_stop_v2_reauthentication.py	25	static-import
tests/unit/test_trusted_time_graceful_stop_v2_reauthentication_bindings.py	packages/domain/__init__.py	26	static-import
tests/unit/test_trusted_time_graceful_stop_v2_reauthentication_bindings.py	packages/domain/trusted_time_graceful_stop_v2_lifecycle_semantics.py	26	static-import
tests/unit/test_trusted_time_graceful_stop_v2_reauthentication_bindings.py	packages/domain/__init__.py	29	static-import
tests/unit/test_trusted_time_graceful_stop_v2_reauthentication_bindings.py	packages/domain/trusted_time_graceful_stop_v2_reauthentication.py	29	static-import
tests/unit/test_trusted_time_graceful_stop_v2_reauthentication_bindings.py	packages/domain/trusted_time_graceful_stop_v2.py	30	static-import
tests/unit/test_trusted_time_graceful_stop_v2_reauthentication_bindings.py	packages/domain/trusted_time_graceful_stop_v2_docker.py	34	static-import
tests/unit/test_trusted_time_graceful_stop_v2_reauthentication_bindings.py	packages/domain/trusted_time_graceful_stop_v2_lifecycle_semantics.py	38	static-import
tests/unit/test_trusted_time_graceful_stop_v2_reauthentication_bindings.py	packages/domain/trusted_time_graceful_stop_v2_reauthentication.py	42	static-import
tests/unit/test_trusted_time_graceful_stop_v2_reauthentication_bindings.py	tests/unit/test_trusted_time_graceful_stop_v2_lifecycle_semantics.py	56	static-import
tests/unit/test_trusted_time_graceful_stop_v2_reauthentication_bindings.py	tests/unit/test_trusted_time_post_enrollment_clean_stop_terminal_reauthentication.py	59	static-import
tests/unit/test_trusted_time_graceful_stop_v2_terminal_hardening.py	packages/domain/trusted_time_graceful_stop_v2.py	16	static-import
tests/unit/test_trusted_time_graceful_stop_v2_terminal_hardening.py	packages/domain/trusted_time_graceful_stop_v2_runtime_seal.py	17	static-import
tests/unit/test_trusted_time_graceful_stop_v2_terminal_hardening.py	packages/domain/trusted_time_graceful_stop_v2_terminal.py	18	static-import
tests/unit/test_trusted_time_graceful_stop_v2_terminal_hardening.py	packages/domain/trusted_time_graceful_stop_v2.py	19	static-import
tests/unit/test_trusted_time_graceful_stop_v2_terminal_hardening.py	packages/domain/trusted_time_graceful_stop_v2_terminal.py	33	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	packages/adapters/trusted_time/__init__.py	17	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	packages/adapters/trusted_time/graceful_stop_v2_ed25519.py	17	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	packages/adapters/trusted_time/graceful_stop_v2_ed25519.py	18	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	packages/domain/__init__.py	32	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	packages/domain/trusted_time_graceful_stop_v2_recovery.py	32	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	packages/domain/__init__.py	33	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	packages/domain/trusted_time_graceful_stop_v2_terminal.py	33	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	packages/domain/trusted_time_graceful_stop_v2.py	34	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	packages/domain/trusted_time_graceful_stop_v2_recovery.py	56	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	packages/domain/trusted_time_graceful_stop_v2_terminal.py	61	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	packages/domain/trusted_time_graceful_stop_v2_transport.py	66	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	packages/persistence/__init__.py	96	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	packages/persistence/trusted_time_graceful_stop_v2.py	96	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	tests/unit/test_trusted_time_graceful_stop_v2_terminal_hardening.py	97	static-import
tests/unit/test_trusted_time_graceful_stop_v2_transport_contracts.py	tests/unit/trusted_time_graceful_stop_v2_fakes.py	98	static-import
tests/unit/test_trusted_time_head_anchor.py	packages/application/trusted_time_head_anchor.py	11	static-import
tests/unit/test_trusted_time_head_anchor.py	packages/application/trusted_time_head_anchor.py	12	static-import
tests/unit/test_trusted_time_head_anchor.py	packages/application/trusted_time_monitor.py	41	static-import
tests/unit/test_trusted_time_head_anchor.py	packages/domain/trusted_time.py	43	static-import
tests/unit/test_trusted_time_head_anchor_attempt.py	apps/trusted_time_supervisor/head_anchor_attempt.py	11	static-import
tests/unit/test_trusted_time_head_anchor_attempt.py	apps/trusted_time_supervisor/head_anchor_config.py	24	static-import
tests/unit/test_trusted_time_head_anchor_attempt.py	packages/application/trusted_time_head_anchor.py	27	static-import
tests/unit/test_trusted_time_head_anchor_attempt.py	packages/application/trusted_time_head_anchor_worker.py	37	static-import
tests/unit/test_trusted_time_head_anchor_attempt.py	packages/domain/trusted_time_enrollment_evidence.py	43	static-import
tests/unit/test_trusted_time_head_anchor_attempt.py	packages/persistence/trusted_time.py	46	static-import
tests/unit/test_trusted_time_head_anchor_attempt.py	packages/persistence/trusted_time_head_anchor.py	47	static-import
tests/unit/test_trusted_time_head_anchor_clean_stop.py	packages/application/trusted_time_head_anchor_clean_stop.py	12	static-import
tests/unit/test_trusted_time_head_anchor_clean_stop.py	packages/application/trusted_time_head_anchor.py	13	static-import
tests/unit/test_trusted_time_head_anchor_clean_stop_supervisor_bridge.py	packages/application/trusted_time_head_anchor_clean_stop.py	20	static-import
tests/unit/test_trusted_time_head_anchor_clean_stop_supervisor_bridge.py	packages/application/trusted_time_head_anchor_clean_stop_supervisor_bridge.py	21	static-import
tests/unit/test_trusted_time_head_anchor_clean_stop_supervisor_bridge.py	packages/application/trusted_time_head_anchor_worker.py	24	static-import
tests/unit/test_trusted_time_head_anchor_clean_stop_supervisor_bridge.py	packages/application/trusted_time_head_anchor.py	25	static-import
tests/unit/test_trusted_time_head_anchor_clean_stop_supervisor_bridge.py	packages/application/trusted_time_head_anchor_worker.py	28	static-import
tests/unit/test_trusted_time_head_anchor_clean_stop_supervisor_bridge.py	packages/domain/trusted_time_enrollment_evidence.py	34	static-import
tests/unit/test_trusted_time_head_anchor_config.py	apps/trusted_time_supervisor/config.py	11	static-import
tests/unit/test_trusted_time_head_anchor_config.py	apps/trusted_time_supervisor/head_anchor_config.py	12	static-import
tests/unit/test_trusted_time_head_anchor_config.py	packages/application/trusted_time_head_anchor.py	25	static-import
tests/unit/test_trusted_time_head_anchor_worker.py	apps/trusted_time_supervisor/head_anchor_worker.py	9	static-import
tests/unit/test_trusted_time_head_anchor_worker.py	packages/application/durable_trusted_time_monitor.py	13	static-import
tests/unit/test_trusted_time_head_anchor_worker.py	packages/application/trusted_time_head_anchor.py	14	static-import
tests/unit/test_trusted_time_head_anchor_worker.py	packages/application/trusted_time_head_anchor_clean_stop.py	17	static-import
tests/unit/test_trusted_time_head_anchor_worker.py	packages/application/trusted_time_head_anchor_worker.py	21	static-import
tests/unit/test_trusted_time_head_anchor_worker.py	packages/application/trusted_time_monitor.py	35	static-import
tests/unit/test_trusted_time_head_anchor_worker.py	packages/domain/trusted_time.py	39	static-import
tests/unit/test_trusted_time_make_contract.py	scripts/check_architecture.py	175	static-import
